nct_id,brief_title,overall_status,phase,start_date,completion_date,enrollment,sponsor_name,lead_or_collaborator,start_year,who_gap_period,condition
NCT01438515,Randomized Controlled Trial of Standard Versus Systemic Decolonization Therapy for the Eradication of Methicillin-resistant Staphylococcus Aureus (MRSA) Colonization,COMPLETED,NA,2008-08-31,2019-12-31,100.0,Horizon Health Network,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus
NCT01438515,Randomized Controlled Trial of Standard Versus Systemic Decolonization Therapy for the Eradication of Methicillin-resistant Staphylococcus Aureus (MRSA) Colonization,COMPLETED,NA,2008-08-31,2019-12-31,100.0,Horizon Health Network,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus
NCT01438515,Randomized Controlled Trial of Standard Versus Systemic Decolonization Therapy for the Eradication of Methicillin-resistant Staphylococcus Aureus (MRSA) Colonization,COMPLETED,NA,2008-08-31,2019-12-31,100.0,Horizon Health Network,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus
NCT01438515,Randomized Controlled Trial of Standard Versus Systemic Decolonization Therapy for the Eradication of Methicillin-resistant Staphylococcus Aureus (MRSA) Colonization,COMPLETED,NA,2008-08-31,2019-12-31,100.0,Horizon Health Network,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus
NCT00773864,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community-Healthcare Workers,UNKNOWN,,2008-10-31,2014-01-31,150.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus
NCT00773799,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community,UNKNOWN,,2008-10-31,2014-01-31,1200.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,esbl infection
NCT00773799,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community,UNKNOWN,,2008-10-31,2014-01-31,1200.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,esbl infection
NCT00773799,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community,UNKNOWN,,2008-10-31,2014-01-31,1200.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus
NCT00773799,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community,UNKNOWN,,2008-10-31,2014-01-31,1200.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus
NCT00773864,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community-Healthcare Workers,UNKNOWN,,2008-10-31,2014-01-31,150.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,esbl
NCT00773864,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community-Healthcare Workers,UNKNOWN,,2008-10-31,2014-01-31,150.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus
NCT00773799,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community,UNKNOWN,,2008-10-31,2014-01-31,1200.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,esbl infection
NCT00773864,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community-Healthcare Workers,UNKNOWN,,2008-10-31,2014-01-31,150.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,esbl
NCT00773799,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community,UNKNOWN,,2008-10-31,2014-01-31,1200.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,esbl infection
NCT00773799,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community,UNKNOWN,,2008-10-31,2014-01-31,1200.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus
NCT00773799,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community,UNKNOWN,,2008-10-31,2014-01-31,1200.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus
NCT00773864,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community-Healthcare Workers,UNKNOWN,,2008-10-31,2014-01-31,150.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus
NCT00773864,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community-Healthcare Workers,UNKNOWN,,2008-10-31,2014-01-31,150.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus
NCT00773864,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community-Healthcare Workers,UNKNOWN,,2008-10-31,2014-01-31,150.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,esbl
NCT00773864,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community-Healthcare Workers,UNKNOWN,,2008-10-31,2014-01-31,150.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,esbl
NCT00753558,Selective Digestive Decontamination in Carriers of Carbapenem-resistant Klebsiella Pneumoniae,COMPLETED,NA,2008-11-30,2010-07-31,,Soroka University Medical Center,lead,2008.0,Pre-WHO GAP,carriage of carbapemen-resistant klebsialle pneumoniae
NCT00753558,Selective Digestive Decontamination in Carriers of Carbapenem-resistant Klebsiella Pneumoniae,COMPLETED,NA,2008-11-30,2010-07-31,,Soroka University Medical Center,lead,2008.0,Pre-WHO GAP,carriage of carbapemen-resistant klebsialle pneumoniae
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Sparrow Health System,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Pfizer,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa)
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Pfizer,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa)
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Jackson Health System,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa)
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Jackson Health System,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa)
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Sparrow Health System,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa)
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Sparrow Health System,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa)
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Summa Health System,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa)
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Summa Health System,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa)
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Henry Ford Hospital,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa)
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Henry Ford Hospital,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa)
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,University of Louisville,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa)
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,University of Louisville,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa)
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Pfizer,lead,2008.0,Pre-WHO GAP,hospital-acquired pneumonia
NCT00753558,Selective Digestive Decontamination in Carriers of Carbapenem-resistant Klebsiella Pneumoniae,COMPLETED,NA,2008-11-30,2010-07-31,,Soroka University Medical Center,lead,2008.0,Pre-WHO GAP,carriage of carbapemen-resistant klebsialle pneumoniae
NCT00753558,Selective Digestive Decontamination in Carriers of Carbapenem-resistant Klebsiella Pneumoniae,COMPLETED,NA,2008-11-30,2010-07-31,,Soroka University Medical Center,lead,2008.0,Pre-WHO GAP,carriage of carbapemen-resistant klebsialle pneumoniae
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Pfizer,lead,2008.0,Pre-WHO GAP,hospital-acquired pneumonia
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Jackson Health System,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Jackson Health System,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Sparrow Health System,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Summa Health System,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Summa Health System,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Henry Ford Hospital,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Henry Ford Hospital,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,University of Louisville,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,University of Louisville,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Henry Ford Hospital,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa)
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Summa Health System,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa)
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Summa Health System,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa)
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Sparrow Health System,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa)
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Sparrow Health System,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa)
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Jackson Health System,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa)
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Jackson Health System,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa)
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Pfizer,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa)
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Pfizer,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa)
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,University of Louisville,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa)
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Pfizer,lead,2008.0,Pre-WHO GAP,hospital-acquired pneumonia
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Pfizer,lead,2008.0,Pre-WHO GAP,hospital-acquired pneumonia
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Jackson Health System,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Jackson Health System,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,University of Louisville,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,University of Louisville,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Sparrow Health System,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Sparrow Health System,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Summa Health System,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Summa Health System,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia
